Name	iCh	iFr	Fr(Hz)	Cos	Sin	Amp	PVal
Project	     123	      95	  47.000	   0.022	  -0.015	   0.026	   0.028
Project	     123	      96	  47.500	   0.005	  -0.014	   0.015	   0.259
Project	     123	      97	  48.000	  -0.001	   0.011	   0.011	   0.555
Project	     123	      98	  48.500	  -0.009	   0.010	   0.013	   0.455
Project	     123	      99	  49.000	  -0.000	   0.014	   0.014	   0.418
Project	     123	     100	  49.500	  -0.004	   0.004	   0.005	   0.855
Project	     123	     101	  50.000	  -0.003	   0.015	   0.015	   0.349
Project	     123	     102	  50.500	   0.001	   0.001	   0.001	   0.584
Project	     123	     103	  51.000	   0.001	   0.000	   0.001	   0.716
Project	     123	     104	  51.500	   0.000	   0.000	   0.001	   0.791
Project	     123	     105	  52.000	   0.000	   0.000	   0.000	   0.858
Project	     124	       1	   0.000	   2.453	   0.000	   2.453	   0.000
Project	     124	       2	   0.500	  -0.008	   0.207	   0.207	   0.173
Project	     124	       3	   1.000	  -0.145	   0.004	   0.145	   0.114
Project	     124	       4	   1.500	  -0.009	   0.010	   0.013	   0.973
Project	     124	       5	   2.000	   0.151	  -0.097	   0.179	   0.000
Project	     124	       6	   2.500	   0.051	  -0.006	   0.051	   0.410
Project	     124	       7	   3.000	   0.029	  -0.016	   0.034	   0.613
Project	     124	       8	   3.500	  -0.023	   0.013	   0.026	   0.672
Project	     124	       9	   4.000	  -0.054	   0.007	   0.055	   0.234
Project	     124	      10	   4.500	   0.023	   0.051	   0.055	   0.116
Project	     124	      11	   5.000	  -0.011	   0.021	   0.024	   0.621
Project	     124	      12	   5.500	  -0.012	  -0.038	   0.040	   0.263
Project	     124	      13	   6.000	   0.021	  -0.014	   0.026	   0.572
Project	     124	      14	   6.500	  -0.001	   0.020	   0.020	   0.677
Project	     124	      15	   7.000	  -0.012	   0.009	   0.015	   0.760
Project	     124	      16	   7.500	   0.016	   0.013	   0.021	   0.581
Project	     124	      17	   8.000	  -0.116	   0.016	   0.117	   0.000
Project	     124	      18	   8.500	   0.016	   0.019	   0.025	   0.500
Project	     124	      19	   9.000	  -0.029	   0.005	   0.029	   0.334
Project	     124	      20	   9.500	  -0.014	   0.025	   0.029	   0.369
Project	     124	      21	  10.000	  -0.009	   0.012	   0.015	   0.844
Project	     124	      22	  10.500	   0.027	  -0.019	   0.033	   0.300
Project	     124	      23	  11.000	  -0.004	   0.009	   0.010	   0.881
Project	     124	      24	  11.500	   0.008	  -0.030	   0.031	   0.210
Project	     124	      25	  12.000	  -0.046	   0.033	   0.057	   0.001
Project	     124	      26	  12.500	   0.004	  -0.012	   0.013	   0.721
Project	     124	      27	  13.000	   0.024	   0.013	   0.027	   0.204
Project	     124	      28	  13.500	  -0.027	   0.015	   0.031	   0.053
Project	     124	      29	  14.000	  -0.007	   0.018	   0.019	   0.379
Project	     124	      30	  14.500	  -0.009	   0.003	   0.010	   0.792
Project	     124	      31	  15.000	  -0.007	   0.020	   0.021	   0.425
Project	     124	      32	  15.500	   0.013	   0.000	   0.013	   0.714
Project	     124	      33	  16.000	   0.008	  -0.013	   0.015	   0.638
Project	     124	      34	  16.500	   0.022	   0.011	   0.024	   0.380
Project	     124	      35	  17.000	  -0.001	   0.009	   0.010	   0.848
Project	     124	      36	  17.500	  -0.028	   0.019	   0.034	   0.176
Project	     124	      37	  18.000	  -0.013	  -0.020	   0.024	   0.326
Project	     124	      38	  18.500	  -0.008	   0.024	   0.025	   0.401
Project	     124	      39	  19.000	  -0.026	  -0.014	   0.030	   0.261
Project	     124	      40	  19.500	   0.005	  -0.003	   0.006	   0.939
Project	     124	      41	  20.000	   0.101	  -0.024	   0.104	   0.000
Project	     124	      42	  20.500	   0.005	   0.021	   0.022	   0.471
Project	     124	      43	  21.000	   0.013	  -0.044	   0.046	   0.020
Project	     124	      44	  21.500	  -0.008	   0.004	   0.009	   0.873
Project	     124	      45	  22.000	   0.001	  -0.027	   0.027	   0.214
Project	     124	      46	  22.500	  -0.009	  -0.010	   0.014	   0.676
Project	     124	      47	  23.000	   0.002	  -0.024	   0.024	   0.299
Project	     124	      48	  23.500	   0.002	   0.030	   0.030	   0.126
Project	     124	      49	  24.000	  -0.021	   0.006	   0.022	   0.400
Project	     124	      50	  24.500	   0.006	  -0.006	   0.008	   0.861
Project	     124	      51	  25.000	   0.014	  -0.010	   0.017	   0.531
Project	     124	      52	  25.500	  -0.007	   0.003	   0.008	   0.847
Project	     124	      53	  26.000	   0.002	   0.025	   0.025	   0.192
Project	     124	      54	  26.500	   0.009	   0.019	   0.021	   0.239
Project	     124	      55	  27.000	  -0.020	   0.007	   0.021	   0.205
Project	     124	      56	  27.500	   0.006	   0.001	   0.006	   0.861
Project	     124	      57	  28.000	   0.012	   0.017	   0.021	   0.230
Project	     124	      58	  28.500	  -0.019	  -0.006	   0.020	   0.228
Project	     124	      59	  29.000	  -0.019	  -0.001	   0.019	   0.323
Project	     124	      60	  29.500	  -0.020	   0.004	   0.020	   0.305
Project	     124	      61	  30.000	   0.002	   0.036	   0.036	   0.024
Project	     124	      62	  30.500	   0.011	  -0.011	   0.016	   0.363
Project	     124	      63	  31.000	  -0.003	   0.005	   0.006	   0.894
Project	     124	      64	  31.500	   0.004	   0.013	   0.014	   0.480
Project	     124	      65	  32.000	  -0.001	   0.008	   0.008	   0.754
Project	     124	      66	  32.500	   0.010	   0.032	   0.034	   0.023
Project	     124	      67	  33.000	   0.003	   0.014	   0.015	   0.504
Project	     124	      68	  33.500	   0.018	  -0.002	   0.018	   0.303
Project	     124	      69	  34.000	   0.006	   0.014	   0.015	   0.551
Project	     124	      70	  34.500	   0.004	   0.011	   0.012	   0.670
Project	     124	      71	  35.000	  -0.019	   0.016	   0.025	   0.111
Project	     124	      72	  35.500	   0.003	  -0.005	   0.006	   0.866
Project	     124	      73	  36.000	   0.013	  -0.003	   0.013	   0.506
Project	     124	      74	  36.500	   0.019	  -0.008	   0.021	   0.278
Project	     124	      75	  37.000	  -0.017	   0.006	   0.018	   0.370
Project	     124	      76	  37.500	  -0.012	  -0.002	   0.012	   0.551
Project	     124	      77	  38.000	  -0.008	  -0.011	   0.013	   0.501
Project	     124	      78	  38.500	  -0.001	  -0.006	   0.006	   0.846
Project	     124	      79	  39.000	   0.002	   0.012	   0.012	   0.583
Project	     124	      80	  39.500	  -0.008	  -0.004	   0.009	   0.783
Project	     124	      81	  40.000	   0.010	   0.008	   0.013	   0.535
Project	     124	      82	  40.500	   0.011	  -0.017	   0.020	   0.142
Project	     124	      83	  41.000	   0.026	  -0.021	   0.033	   0.007
Project	     124	      84	  41.500	  -0.013	   0.002	   0.013	   0.375
Project	     124	      85	  42.000	   0.006	  -0.004	   0.008	   0.775
Project	     124	      86	  42.500	  -0.010	   0.014	   0.018	   0.305
Project	     124	      87	  43.000	  -0.017	  -0.002	   0.017	   0.261
Project	     124	      88	  43.500	  -0.001	   0.002	   0.003	   0.960
Project	     124	      89	  44.000	   0.006	   0.001	   0.006	   0.861
Project	     124	      90	  44.500	  -0.004	   0.003	   0.005	   0.907
Project	     124	      91	  45.000	  -0.011	   0.015	   0.019	   0.173
Project	     124	      92	  45.500	   0.007	   0.016	   0.018	   0.232
Project	     124	      93	  46.000	   0.008	  -0.002	   0.008	   0.689
Project	     124	      94	  46.500	   0.006	   0.001	   0.007	   0.825
Project	     124	      95	  47.000	   0.001	  -0.006	   0.006	   0.844
Project	     124	      96	  47.500	  -0.005	  -0.020	   0.020	   0.070
Project	     124	      97	  48.000	   0.019	  -0.003	   0.019	   0.166
Project	     124	      98	  48.500	  -0.004	   0.004	   0.005	   0.891
Project	     124	      99	  49.000	  -0.007	   0.012	   0.014	   0.443
Project	     124	     100	  49.500	  -0.018	  -0.002	   0.018	   0.200
Project	     124	     101	  50.000	   0.011	   0.015	   0.018	   0.203
Project	     124	     102	  50.500	   0.000	   0.001	   0.001	   0.557
Project	     124	     103	  51.000	   0.000	   0.001	   0.001	   0.551
Project	     124	     104	  51.500	   0.000	   0.001	   0.001	   0.480
Project	     124	     105	  52.000	   0.000	   0.001	   0.001	   0.565
Project	     125	       1	   0.000	   2.748	   0.000	   2.748	   0.000
Project	     125	       2	   0.500	  -0.056	  -0.043	   0.071	   0.816
Project	     125	       3	   1.000	  -0.071	  -0.133	   0.151	   0.114
Project	     125	       4	   1.500	   0.083	  -0.043	   0.093	   0.217
Project	     125	       5	   2.000	   0.072	  -0.216	   0.227	   0.000
Project	     125	       6	   2.500	   0.052	  -0.018	   0.055	   0.376
Project	     125	       7	   3.000	   0.049	  -0.035	   0.060	   0.226
Project	     125	       8	   3.500	  -0.013	  -0.062	   0.063	   0.131
Project	     125	       9	   4.000	  -0.008	   0.058	   0.059	   0.159
Project	     125	      10	   4.500	  -0.011	  -0.001	   0.011	   0.928
Project	     125	      11	   5.000	   0.016	  -0.016	   0.023	   0.668
Project	     125	      12	   5.500	   0.025	   0.005	   0.026	   0.498
Project	     125	      13	   6.000	   0.008	  -0.015	   0.017	   0.768
Project	     125	      14	   6.500	  -0.017	   0.008	   0.019	   0.706
Project	     125	      15	   7.000	   0.012	   0.032	   0.034	   0.290
Project	     125	      16	   7.500	   0.015	   0.006	   0.016	   0.780
Project	     125	      17	   8.000	  -0.106	  -0.020	   0.108	   0.000
Project	     125	      18	   8.500	   0.007	  -0.031	   0.032	   0.223
Project	     125	      19	   9.000	  -0.014	  -0.002	   0.015	   0.723
Project	     125	      20	   9.500	  -0.018	   0.028	   0.033	   0.184
Project	     125	      21	  10.000	  -0.006	   0.040	   0.041	   0.096
Project	     125	      22	  10.500	   0.024	  -0.025	   0.035	   0.166
Project	     125	      23	  11.000	  -0.026	  -0.021	   0.034	   0.153
Project	     125	      24	  11.500	  -0.001	  -0.030	   0.030	   0.178
Project	     125	      25	  12.000	  -0.065	   0.017	   0.067	   0.000
Project	     125	      26	  12.500	   0.018	  -0.010	   0.021	   0.359
Project	     125	      27	  13.000	   0.006	  -0.010	   0.012	   0.718
Project	     125	      28	  13.500	  -0.028	   0.022	   0.035	   0.021
Project	     125	      29	  14.000	  -0.004	   0.004	   0.005	   0.915
Project	     125	      30	  14.500	  -0.000	  -0.014	   0.014	   0.585
Project	     125	      31	  15.000	  -0.005	  -0.006	   0.008	   0.814
Project	     125	      32	  15.500	   0.007	   0.005	   0.009	   0.777
Project	     125	      33	  16.000	  -0.004	  -0.007	   0.008	   0.829
Project	     125	      34	  16.500	  -0.013	   0.016	   0.021	   0.224
Project	     125	      35	  17.000	  -0.006	  -0.006	   0.008	   0.752
Project	     125	      36	  17.500	  -0.012	  -0.005	   0.013	   0.540
Project	     125	      37	  18.000	   0.003	  -0.001	   0.003	   0.968
Project	     125	      38	  18.500	  -0.002	   0.003	   0.004	   0.945
Project	     125	      39	  19.000	  -0.007	  -0.007	   0.010	   0.716
Project	     125	      40	  19.500	  -0.001	  -0.005	   0.005	   0.900
Project	     125	      41	  20.000	   0.126	   0.031	   0.129	   0.000
Project	     125	      42	  20.500	   0.011	   0.007	   0.013	   0.561
Project	     125	      43	  21.000	  -0.000	  -0.022	   0.022	   0.174
Project	     125	      44	  21.500	  -0.010	  -0.002	   0.010	   0.771
Project	     125	      45	  22.000	  -0.012	   0.010	   0.016	   0.388
Project	     125	      46	  22.500	  -0.007	  -0.009	   0.011	   0.650
Project	     125	      47	  23.000	  -0.002	  -0.008	   0.008	   0.690
Project	     125	      48	  23.500	  -0.006	  -0.006	   0.008	   0.727
Project	     125	      49	  24.000	  -0.008	   0.026	   0.027	   0.026
Project	     125	      50	  24.500	   0.016	  -0.004	   0.016	   0.296
Project	     125	      51	  25.000	  -0.004	   0.002	   0.004	   0.917
Project	     125	      52	  25.500	  -0.011	  -0.006	   0.013	   0.394
Project	     125	      53	  26.000	  -0.008	   0.004	   0.009	   0.628
Project	     125	      54	  26.500	   0.008	   0.003	   0.009	   0.585
Project	     125	      55	  27.000	  -0.009	   0.008	   0.012	   0.311
Project	     125	      56	  27.500	  -0.010	   0.008	   0.013	   0.246
Project	     125	      57	  28.000	  -0.008	   0.000	   0.008	   0.604
Project	     125	      58	  28.500	   0.000	  -0.008	   0.008	   0.480
Project	     125	      59	  29.000	  -0.002	   0.008	   0.008	   0.602
Project	     125	      60	  29.500	  -0.012	   0.000	   0.012	   0.399
Project	     125	      61	  30.000	  -0.010	  -0.007	   0.012	   0.298
Project	     125	      62	  30.500	  -0.005	  -0.015	   0.016	   0.110
Project	     125	      63	  31.000	   0.000	  -0.008	   0.008	   0.586
Project	     125	      64	  31.500	  -0.014	   0.002	   0.014	   0.167
Project	     125	      65	  32.000	  -0.001	   0.009	   0.009	   0.444
Project	     125	      66	  32.500	   0.002	   0.012	   0.012	   0.223
Project	     125	      67	  33.000	  -0.004	  -0.007	   0.008	   0.544
Project	     125	      68	  33.500	   0.014	  -0.009	   0.017	   0.124
Project	     125	      69	  34.000	  -0.005	   0.010	   0.011	   0.299
Project	     125	      70	  34.500	   0.007	  -0.012	   0.014	   0.124
Project	     125	      71	  35.000	  -0.017	  -0.001	   0.017	   0.067
Project	     125	      72	  35.500	   0.005	  -0.000	   0.006	   0.688
Project	     125	      73	  36.000	   0.001	  -0.001	   0.001	   0.977
Project	     125	      74	  36.500	   0.003	  -0.003	   0.004	   0.843
Project	     125	      75	  37.000	   0.000	  -0.010	   0.010	   0.393
Project	     125	      76	  37.500	  -0.002	   0.001	   0.003	   0.943
Project	     125	      77	  38.000	   0.006	   0.004	   0.008	   0.529
Project	     125	      78	  38.500	   0.009	   0.002	   0.009	   0.374
Project	     125	      79	  39.000	  -0.006	   0.004	   0.007	   0.491
Project	     125	      80	  39.500	  -0.004	  -0.005	   0.006	   0.644
Project	     125	      81	  40.000	  -0.009	   0.033	   0.034	   0.000
Project	     125	      82	  40.500	  -0.002	  -0.006	   0.006	   0.658
Project	     125	      83	  41.000	   0.009	  -0.007	   0.012	   0.187
Project	     125	      84	  41.500	   0.007	   0.002	   0.007	   0.623
Project	     125	      85	  42.000	  -0.005	   0.000	   0.005	   0.774
Project	     125	      86	  42.500	   0.006	  -0.005	   0.008	   0.476
Project	     125	      87	  43.000	  -0.005	  -0.001	   0.005	   0.710
Project	     125	      88	  43.500	  -0.010	  -0.014	   0.017	   0.028
Project	     125	      89	  44.000	   0.003	  -0.001	   0.003	   0.874
Project	     125	      90	  44.500	   0.002	  -0.009	   0.009	   0.319
Project	     125	      91	  45.000	   0.003	   0.002	   0.004	   0.861
Project	     125	      92	  45.500	   0.005	  -0.013	   0.014	   0.112
Project	     125	      93	  46.000	  -0.003	  -0.003	   0.005	   0.762
Project	     125	      94	  46.500	   0.006	  -0.000	   0.006	   0.678
Project	     125	      95	  47.000	   0.011	   0.003	   0.012	   0.175
Project	     125	      96	  47.500	   0.004	  -0.000	   0.004	   0.825
Project	     125	      97	  48.000	   0.003	   0.002	   0.004	   0.839
Project	     125	      98	  48.500	  -0.004	  -0.000	   0.004	   0.845
Project	     125	      99	  49.000	  -0.006	   0.018	   0.019	   0.020
Project	     125	     100	  49.500	  -0.006	  -0.006	   0.008	   0.447
Project	     125	     101	  50.000	  -0.004	   0.003	   0.005	   0.711
Project	     125	     102	  50.500	   0.000	  -0.000	   0.000	   0.887
Project	     125	     103	  51.000	   0.000	  -0.000	   0.000	   0.921
Project	     125	     104	  51.500	  -0.000	  -0.000	   0.000	   0.881
Project	     125	     105	  52.000	  -0.000	  -0.000	   0.000	   0.764
Project	     126	       1	   0.000	   2.196	   0.000	   2.196	   0.000
Project	     126	       2	   0.500	   0.160	  -0.091	   0.184	   0.606
Project	     126	       3	   1.000	   0.046	  -0.216	   0.221	   0.078
Project	     126	       4	   1.500	   0.143	   0.019	   0.144	   0.181
Project	     126	       5	   2.000	   0.046	  -0.379	   0.382	   0.000
Project	     126	       6	   2.500	   0.071	  -0.050	   0.087	   0.251
Project	     126	       7	   3.000	   0.060	   0.028	   0.066	   0.355
Project	     126	       8	   3.500	  -0.012	  -0.096	   0.096	   0.053
Project	     126	       9	   4.000	  -0.028	   0.069	   0.074	   0.181
Project	     126	      10	   4.500	  -0.031	   0.021	   0.037	   0.585
Project	     126	      11	   5.000	   0.040	  -0.035	   0.053	   0.282
Project	     126	      12	   5.500	   0.070	   0.003	   0.070	   0.042
Project	     126	      13	   6.000	   0.018	  -0.000	   0.018	   0.857
Project	     126	      14	   6.500	  -0.004	  -0.001	   0.004	   0.990
Project	     126	      15	   7.000	  -0.001	   0.013	   0.013	   0.890
Project	     126	      16	   7.500	  -0.003	  -0.009	   0.010	   0.953
